"entity_id","entity_name","entity_description","entity_type_hint","entity_confidence","entity_resolution_context","entity_flag","class_id","class_label","class_group","chunk_ids","node_properties"
"Can_4510a053","public protest demonstrations","Collective public actions such as taking to the streets, peaceful demonstrations, and similar gatherings used to express dissent, objection, or demands in public spaces.","SocialMovement","0.97","All three mentions describe the same underlying concept of public protest demonstrations, differing only in phrasing or emphasis on non-violence, so they can be represented by one canonical entity.","entity_raw","ClsC_7a4ec6a1","Protests, Strikes, and Political Dissent","Political Collective Action and Contention","[""Ch_000001"", ""Ch_000002"", ""Ch_000003"", ""Ch_000005"", ""Ch_000006"", ""Ch_000007""]","[]"
"En_c15218bd","dissent","Expression of disagreement or opposition to prevailing policies or authorities.","Condition","0.88","From the Tiananmen Square massacre in China to the crackdown on pro-democracy protesters in Belarus, governments have used force to suppress dissent and silence opposition.","entity_raw","ClsC_7a4ec6a1","Protests, Strikes, and Political Dissent","Political Collective Action and Contention","[""Ch_000005""]","[]"
"En_9b268487","protests and revolutions","Collective actions and uprisings that shape the political landscape of countries.","CollectiveEventType","0.92","In the late 20th and early 21st centuries, protests and revolutions have continued to shape the political landscape of many countries.","entity_raw","ClsC_7a4ec6a1","Protests, Strikes, and Political Dissent","Political Collective Action and Contention","[""Ch_000004""]","[]"
"En_e300f192","ancient Egypt","Early civilization cited as location of one of the earliest recorded protests.","Location","0.98","One of the earliest recorded protests in history dates back to ancient Egypt, where workers on the construction of the pyramids reportedly staged a strike to demand better working conditions and wages.","entity_raw","ClsC_f3932294","Ancient Egypt","Historical Labor Protests","[""Ch_000001""]","[]"
"En_0dd7e30d","workers on the construction of the pyramids","Laborers building the pyramids who reportedly organized an early strike.","ActorGroup","0.93","One of the earliest recorded protests in history dates back to ancient Egypt, where workers on the construction of the pyramids reportedly staged a strike to demand better working conditions and wages.","entity_raw","ClsC_b3ea44db","Historical Labor Protest Worker Group","Historical Labor Protests","[""Ch_000001""]","[]"
"En_9e2692f5","French Revolution of 1789","Revolution in France that overthrew the monarchy and established a republic based on new principles.","PoliticalEvent","0.99","The French Revolution of 1789, which overthrew the monarchy and established a republic based on the principles of liberty, equality, and fraternity, served as a model for revolutionary movements across Europe and beyond.","entity_raw","ClsC_c37beb56","French Revolution of 1789","Modern Political Revolutions","[""Ch_000003""]","[{""prop_name"": ""year"", ""prop_value"": ""1789"", ""justification"": ""Named explicitly as 'French Revolution of 1789'.""}]"
"En_08f9fcbc","2010","Calendar year when the Arab Spring began with protests in Tunisia.","TimePoint","0.96","The Arab Spring, which began in 2010 with protests in Tunisia and spread across the Middle East and North Africa, led to the overthrow of long-standing dictators and sparked hopes for democratic change in the region.","entity_raw","ClsC_c2804a1e","Arab Spring Onset Year 2010","Arab Spring and Its Context","[""Ch_000004""]","[]"
"En_d1118e46","road to progress","Metaphorical path representing gradual social and political advancement over time.","Process","0.86","While the road to progress is often long and difficult, the legacy of past protests and revolutions serves as a reminder of the enduring power of the human spirit to overcome oppression and create a better world.","entity_raw","ClsC_0668a269","Metaphorical Social Progress","Social Progress & Human Resilience Concepts","[""Ch_000007""]","[]"
"En_51f0a54a","better world","Envisioned future state of society characterized by improved justice, freedom, and well-being.","GoalState","0.88","the enduring power of the human spirit to overcome oppression and create a better world.","entity_raw","ClsR_ccee6b2a","Envisioned Just Future Society","Social Progress & Human Resilience Concepts","[""Ch_000007""]","[]"
"Can_9d6fe44e","equality","A social and political condition in which individuals have the same rights, status, and opportunities regardless of identity, often pursued as a central goal of justice movements.","AbstractConcept","0.9","Both mentions describe the same abstract social ideal of equal rights and opportunities, framed as a core goal of justice movements; the type difference (AbstractConcept vs Goal) reflects context rather than distinct entities.","entity_raw","ClsR_1594a7f2","Social Justice and Equality Concepts","Rights, Equality, and Social Justice","[""Ch_000004"", ""Ch_000005""]","[]"
"Can_e61053fb","social justice","An abstract social ideal and goal of creating fair, just, and equitable social arrangements and societies, often pursued through protests, revolutions, and reform movements.","AbstractGoal","0.96","Both mentions describe the same underlying ideal of a fair and equitable society pursued through political struggle, differing only in phrasing rather than concept.","entity_raw","ClsR_1594a7f2","Social Justice and Equality Concepts","Rights, Equality, and Social Justice","[""Ch_000001"", ""Ch_000003""]","[]"
"En_1dbe39f3","inequality","Unequal distribution of rights, opportunities, or resources among different groups.","Condition","0.82","The movement has sparked a national conversation on race and inequality, leading to widespread protests and calls for reform.","entity_raw","ClsR_1594a7f2","Social Justice and Equality Concepts","Rights, Equality, and Social Justice","[""Ch_000005""]","[]"
"En_08472b19","human rights","Fundamental rights and freedoms that people worldwide are encouraged to fight for.","AbstractConcept","0.95","The movement inspired people around the world to stand up against injustice and fight for equality and human rights.","entity_raw","ClsR_1594a7f2","Social Justice and Equality Concepts","Rights, Equality, and Social Justice","[""Ch_000004""]","[]"
"En_169d1fad","injustice","Unfair social and political conditions that people are inspired to oppose.","Condition","0.9","The movement inspired people around the world to stand up against injustice and fight for equality and human rights.","entity_raw","ClsR_1594a7f2","Social Justice and Equality Concepts","Rights, Equality, and Social Justice","[""Ch_000004""]","[]"
"En_684235ea","Russian Revolution of 1917","Revolution in Russia that ended the Romanov dynasty and created the first communist state.","PoliticalEvent","0.99","The Russian Revolution of 1917, led by the Bolsheviks under Vladimir Lenin, brought an end to the Romanov dynasty and established the world's first communist state.","entity_raw","ClsR_5cf440e4","Russian Revolution of 1917 (Event)","Modern Political Revolutions","[""Ch_000003""]","[{""prop_name"": ""year"", ""prop_value"": ""1917"", ""justification"": ""Named explicitly as 'Russian Revolution of 1917'.""}]"
"En_3fc9cac6","independence from colonial rule","Political separation and self-governance sought by colonized peoples from imperial powers.","Goal","0.96","The American Revolution of 1776 marked a turning point in the history of protests and revolutions, as it inspired people around the world to fight for their freedom and independence from colonial rule.","entity_raw","ClsR_b305b4fa","Anti-Colonial Independence Goal","Colonial Freedom and Independence (Ideals & Movements)","[""Ch_000002""]","[]"
"En_438006f1","China","Country in East Asia where the Tiananmen Square massacre occurred.","Location","0.99","From the Tiananmen Square massacre in China to the crackdown on pro-democracy protesters in Belarus, governments have used force to suppress dissent and silence opposition.","entity_raw","ClsR_948604c7","Sovereign Countries Mentioned","Geopolitical Entities (Countries)","[""Ch_000005""]","[]"
"En_467b64b9","Belarus","Eastern European country where authorities cracked down on pro-democracy protesters.","Location","0.99","From the Tiananmen Square massacre in China to the crackdown on pro-democracy protesters in Belarus, governments have used force to suppress dissent and silence opposition.","entity_raw","ClsR_948604c7","Sovereign Countries Mentioned","Geopolitical Entities (Countries)","[""Ch_000005""]","[]"
"En_20e94756","United States","Country in which the civil rights movement described in the text took place.","Location","0.99","The civil rights movement in the United States, led by figures such as Martin Luther King Jr. and Rosa Parks, challenged racial segregation and discrimination.","entity_raw","ClsR_948604c7","Sovereign Countries Mentioned","Geopolitical Entities (Countries)","[""Ch_000004""]","[]"
"En_510bbb9d","United States","A country in North America, officially known as the United States of America.","Location","0.99","The Black Lives Matter movement, which emerged in response to police brutality and systemic racism in the United States, has galvanized millions of people around the world to demand racial justice and equality.","entity_raw","ClsR_948604c7","Sovereign Countries Mentioned","Geopolitical Entities (Countries)","[""Ch_000005""]","[]"
