"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_53eb75cf8ccb","En_48503a32","Can_38ee4479","preys_on","preys_on","Indicates that the subject organism hunts, kills, and consumes the object organism as a food source (predation).","trophic_interaction_relation","INTERACTION","predation","0.93","Predator → prey direction.","Reptiles listed among animals for which butterflies serve as food sources.","","food source for birds, reptiles, and other insects","Ch_000006","{
 ""TemporalQualifier"": ""during reptile feeding"",
 ""SpatialQualifier"": ""within the shared ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""serve as a food source for"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Reptiles prey on butterflies as a food source."
"RelR_b5008b5a9bda","En_153b2752","Can_38ee4479","preys_on","preys_on","Indicates that the subject organism hunts, kills, and consumes the object organism as a food source (predation).","trophic_interaction_relation","INTERACTION","predation","0.93","Predator → prey direction.","Other insects are included among animals for which butterflies are a food source.","","food source for birds, reptiles, and other insects","Ch_000006","{
 ""TemporalQualifier"": ""during predatory insect feeding"",
 ""SpatialQualifier"": ""within the shared ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""serve as a food source for"",
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": null
}","Other insects prey on butterflies as a food source."
"RelR_9227ea6b14cf","Can_38ee4479","En_35e2307e","has_ecological_role","has_ecological_role","Indicates that an organism exhibits a specific ecological or functional role within an ecosystem.","ecological_role_relation","ASSOCIATION","ecological role","0.95","Organism → role entity.","Sentence says butterflies serve as a food source for other animals.","","Butterflies also serve as a food source for birds, reptiles, and other insects","Ch_000006","{
 ""TemporalQualifier"": ""throughout adult stage (primarily)"",
 ""SpatialQualifier"": ""within their ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""serve as"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Butterflies have an ecological role as a food source for various predators."
"RelR_0bfb617913f4","En_35e2307e","En_0a72995a","contributes_to","contributes_to","Indicates that an entity or role plays a part in producing, maintaining, or influencing an ecological or system-level property (e.g., biodiversity).","ecosystem_function_relation","CAUSALITY","ecological impact","0.9","Role-level contribution to biodiversity.","Clause links butterflies' function as food to contributing to biodiversity.","Could alternatively model butterfly directly contributing; here we emphasize the role.","Butterflies also serve as a food source for birds, reptiles, and other insects, contributing to the overall biodiversity of their ecosystem.","Ch_000006","{
 ""TemporalQualifier"": ""ongoing in functioning ecosystems"",
 ""SpatialQualifier"": ""within their ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contributing to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The food source role of butterflies contributes to ecosystem biodiversity."
"RelR_4cdd2e15f147","Can_38ee4479","En_0a72995a","contributes_to","contributes_to","Indicates that an entity plays a role in producing, maintaining, or influencing an ecological or system-level property (e.g., biodiversity).","ecosystem_function_relation","CAUSALITY","ecological impact","0.86","Organism-level contribution inferred via their roles.","The sentence uses 'they' (butterflies) as subject for contributing to biodiversity.","Overlaps with role→biodiversity relation; kept for organism-level view.","Butterflies also serve as a food source for birds, reptiles, and other insects, contributing to the overall biodiversity of their ecosystem.","Ch_000006","{
 ""TemporalQualifier"": ""as part of ongoing ecosystem interactions"",
 ""SpatialQualifier"": ""within their ecosystem"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contributing to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mechanism: acting as food source and pollinators""
}","Butterflies contribute to the biodiversity of their ecosystem."
"RelR_7c72519d0c58","Can_690f4a29","En_41e4d0dd","characterized_by","characterized_by_behavior","Indicates that a life stage or organism is defined or typified by a particular behavior.","behavioral_characteristic_relation","ATTRIBUTE","behavioral","0.97","Stage → behavior pattern.","Phrase states that during adult stage butterflies focus on finding a mate.","","Throughout their adult stage, butterflies focus on finding a mate","Ch_000006","{
 ""TemporalQualifier"": ""throughout adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""focus on"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The adult stage of butterflies is characterized by mating behavior."
"RelR_1fe1a12fceaa","Can_690f4a29","En_d4b92880","characterized_by","characterized_by_behavior","Indicates that a life stage or organism is defined or typified by a particular behavior.","behavioral_characteristic_relation","ATTRIBUTE","behavioral","0.97","Stage → reproduction.","Sentence says in adult stage butterflies focus on reproducing.","","Throughout their adult stage, butterflies focus on finding a mate and reproducing to continue the life cycle.","Ch_000006","{
 ""TemporalQualifier"": ""throughout adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to continue the life cycle"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","The adult stage of butterflies is characterized by reproductive activity."
"RelR_d7f799ddca5e","Can_38ee4479","En_41e4d0dd","exhibits_behavior","exhibits_behavior","Indicates that an organism or life stage displays or engages in a specific behavior.","reproductive_behavior_relation","AGENCY","behavioral","0.94","Organism → behavior.","The pronoun 'they' refers to butterflies focusing on finding a mate.","","Throughout their adult stage, butterflies focus on finding a mate","Ch_000006","{
 ""TemporalQualifier"": ""throughout their adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""during adult stage"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""focus on"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Adult butterflies exhibit mating behavior of finding a mate."
"RelR_b98bacba7b1b","Can_38ee4479","En_d4b92880","performs","participates_in_process_or_activity","Indicates that an agent participates in or performs a specific process, activity, or behavior.","process_or_activity_participation_relation","PARTICIPATION","reproductive","0.96","Organism → reproductive process.","They (butterflies) are said to focus on reproducing.","","butterflies focus on finding a mate and reproducing to continue the life cycle.","Ch_000006","{
 ""TemporalQualifier"": ""throughout their adult stage"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""during adult stage"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to continue the life cycle"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Adult butterflies perform reproduction to continue the life cycle."
"RelR_52b36be4a12b","Can_116352ca","Can_43b24e7a","lays_eggs_on","oviposits_on","Indicates that a female organism deposits its eggs on a specific substrate or host.","reproductive_behavior_relation","AGENCY","reproductive_behavior","0.97","Direction chosen as female butterflies (agent) acting on host plants (substrate for eggs).","The text explicitly states that female butterflies lay eggs on host plants, initiating the next generation.","","Female butterflies lay their eggs on host plants, starting the cycle anew.","Ch_000007","{
 ""TemporalQualifier"": ""starting the cycle anew"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""starting the cycle anew"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""LifeCycleContext: beginning of a new butterfly generation""
}","Female butterflies deposit their eggs on specific host plants."
"RelR_6b77872b3c4f","Can_690f4a29","En_0e254da6","has_lifespan","has_lifespan","Links a biological life stage or organism to its characteristic lifespan or longevity.","life_history_attribute_relation","ATTRIBUTE","attribute","0.95","Adult butterflies in text correspond to the adult stage of a butterfly entity; lifespan is modeled as an attribute object.","The sentence describes the lifespan of adult butterflies, which maps to the adult stage and its lifespan attribute.","","Adult butterflies have a relatively short lifespan, ranging from a few days to a few weeks, depending on the species.","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""ranging from a few days to a few weeks"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The adult stage of a butterfly is characterized by a relatively short lifespan."
"RelR_32b8f325ca74","En_0e254da6","En_f7876192","varies_by","depends_on","Indicates that the value or characteristics of the subject are determined or constrained by the type or identity of the object.","trait_dependency_relation","CAUSALITY","dependency","0.93","Modeled as lifespan (attribute) varying by species, consistent with the conditional phrase.","The phrase 'depending on the species' ties the variation in lifespan to different butterfly species.","","Adult butterflies have a relatively short lifespan, ranging from a few days to a few weeks, depending on the species.","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""lifespan duration differs among species"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""depending on"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","The duration of a butterfly's adult lifespan varies depending on the butterfly species."
"RelR_3148befa598a","Can_466f6058","Can_38ee4479","life_stage_of","is_life_stage_of","Indicates that a specific life stage belongs to and is part of the life cycle of a given organism.","life_stage_membership_relation","TEMPORALITY","part_of_sequence","0.86","Direction chosen as life stage (pupa) being a stage of the butterfly organism.","The sequence 'egg to larva to pupa to adult butterfly' implies pupa is a butterfly life stage.","Relation generalized from the listed life cycle sequence; life cycle entity itself is not explicitly modeled here.","From egg to larva to pupa to adult butterfly, each phase plays a vital role in the survival and reproduction","Ch_000007","{
 ""TemporalQualifier"": ""between larva and adult butterfly stages"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""From ... to ..."",
 ""OtherQualifier"": ""SequencePosition: third stage in the described life cycle""
}","The pupa stage is one of the sequential life stages of the butterfly."
"RelR_ec1be2a64785","Can_690f4a29","Can_38ee4479","life_stage_of","is_life_stage_of","Indicates that a specific life stage belongs to and is part of the life cycle of a given organism.","life_stage_membership_relation","TEMPORALITY","part_of_sequence","0.86","Adult stage entity modeled as a stage of the butterfly organism mentioned in the life cycle.","The phrase 'From egg to larva to pupa to adult butterfly' frames the adult butterfly as the culminating life stage.","Sequence context suggests direction stage → organism.","From egg to larva to pupa to adult butterfly, each phase plays a vital role","Ch_000007","{
 ""TemporalQualifier"": ""final stage in the life cycle"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""From ... to ..."",
 ""OtherQualifier"": ""SequencePosition: fourth and final life cycle stage""
}","The adult stage represents the final life stage of the butterfly."
"RelR_4545bd36cd1b","En_e1203c31","Can_466f6058","occurs_during","occurs_during","Indicates that a process or transformation takes place during a specific temporal phase or life stage.","life_stage_occurrence_relation","TEMPORALITY","process_stage","0.62","Transformations are described across stages; pupa is the main metamorphic stage, so linked with moderate confidence.","The text mentions 'astonishing transformations' in the context of the multi-stage life cycle including the pupa stage.","Relation primarily created to attach metamorphic context to a concrete life stage; transformations span multiple stages, not only pupa.","the life cycle of a butterfly is a wondrous journey filled with intricate stages and astonishing transformations. From egg to larva to pupa to adult butterfly","Ch_000007","{
 ""TemporalQualifier"": ""during metamorphic life stages"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""primarily but not exclusively associated with pupa stage"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""MetamorphosisContext: egg → larva → pupa → adult""
}","Astonishing transformations occur during the pupa stage as part of metamorphosis."
"RelR_e4d4e35af547","En_81f97594","En_abad69f5","constitutes","part_of","Indicates that the subject is a constituent or component of the object, which is a larger whole or system.","part_whole_relation","COMPOSITION","composition","0.94","Direction chosen as processes being parts that constitute the broader natural world.","The phrase 'connections and processes that make up the natural world' directly states a compositional relationship.","","the intricate connections and processes that make up the natural world.","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within ecosystems of the natural world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""make up"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Ecological connections and processes are components that make up the natural world."
"RelR_c052c5237284","Can_38ee4479","En_81f97594","helps_reveal","facilitates_understanding_of","Indicates that studying or considering an entity helps reveal, explain, or improve understanding of another concept or process.","epistemic_relation","INFORMATION","informational","0.78","Butterfly life cycle entity is implicit; relation is approximated using the butterfly entity itself as the subject.","The text links understanding butterfly life cycles to gaining deeper appreciation for ecological connections and processes.","Relation abstracts from 'life cycle of butterflies' to the butterfly entity due to available entity set.","By understanding and appreciating the life cycle of butterflies, we gain a deeper appreciation for the intricate connections and processes","Ch_000007","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""By understanding and appreciating the life cycle of butterflies"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""By understanding ... we gain"",
 ""LogicalMarker"": ""By"",
 ""OtherQualifier"": ""EpistemicContext: educational or observational study of butterfly life cycles""
}","Studying butterflies and their life cycle helps reveal and appreciate broader ecological connections and processes."
"RelR_1575408e8b17","Can_38ee4479","En_1f5ea1cb","exhibits_state","exhibits_state","Indicates that an entity manifestly displays or expresses a particular state (e.g., aesthetic, behavioral, or experiential) under certain conditions.","entity_state_relation","ATTRIBUTE","state-association","0.9","Direction chosen as butterfly → aesthetic state to represent that the butterfly is the bearer of this perceived aesthetic condition.","The text links the observed butterfly in flight to a 'moment of beauty and grace', which aligns with the aesthetic state of the butterfly entity.","","you see a butterfly fluttering by, take a moment to marvel at the incredible journey it has taken to reach that moment of beauty and grace.","Ch_000008","{
 ""TemporalQualifier"": ""at that moment"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when fluttering by (in flight)"",
 ""ConditionExpression"": ""when you see a butterfly fluttering by"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""PerceptionContext: observer is invited to marvel at the butterfly's beauty and grace""
}","The butterfly, when fluttering by, exhibits an aesthetic state described as a moment of beauty and grace."
"RelR_f30e4e7be97d","En_d7e3f6cf","En_ace6d6b8","exhibits_attribute","has_psychological_or_cultural_attribute","Links a person, group, or audience to a psychological or sociocultural attribute it possesses (e.g., imagination, curiosity, fears, values, interests) that is relevant to the interpretation or transmission of urban legends.","psychological_sociocultural_attribute_relation","ATTRIBUTE","attribute","0.88","Direction chosen as people being the bearers of the psychological attribute imagination.","The phrase ""capture the imagination ... of people around the world"" implies that imagination is an attribute/mental capacity of those people.","","capture the imagination and curiosity of people around the world","Ch_000009","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""when they encounter or hear urban legends"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""captured by"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""PsychologicalState: mental capacity engaged by urban legends""
}","People around the world are described as having imagination that is captured by urban legends."
"RelR_ca51ef516e04","En_d7e3f6cf","En_80131238","exhibits_attribute","has_psychological_or_cultural_attribute","Links a person, group, or audience to a psychological or sociocultural attribute it possesses (e.g., imagination, curiosity, fears, values, interests) that is relevant to the interpretation or transmission of urban legends.","psychological_sociocultural_attribute_relation","ATTRIBUTE","attribute","0.88","Direction chosen as people being the bearers of the psychological attribute curiosity.","The text states that urban legends ""capture the ... curiosity of people around the world,"" indicating curiosity as a trait of those people.","","capture the imagination and curiosity of people around the world","Ch_000009","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""around the world"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""when they encounter or hear urban legends"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""captured by"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""PsychologicalState: desire to know more stimulated by urban legends""
}","People around the world are described as having curiosity that is engaged by urban legends."
"RelR_db7e9fb51f10","En_a4953476","En_d7e3f6cf","comprised_of","has_member","Indicates that the subject, typically a group or community, consists of or includes the members represented by the object.","part_whole_relation","COMPOSITION","composition","0.7","Communities are social groupings of people; direction chosen as community composed of people.","The text describes tales shared and retold in ""communities both large and small""; by definition, such communities consist of people around the world.","Composition relation inferred from sociological meaning of 'communities', not literally spelled out.","retold in communities both large and small.","Ch_000009","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""communities both large and small"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred membership based on common-sense semantics"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""CommunityScale: large and small""
}","Communities, both large and small, are implicitly made up of people around the world."
"RelR_4aa6b71f4024","En_13727b69","Can_31b6243f","analyzes","analyzes","A document or essay examines, evaluates, or analyzes a specific topic, phenomenon, or question as part of its thematic scope.","document_thematic_scope_relation","ASSOCIATION","discussion_scope","0.96","Direction chosen as document (essay) analyzing the topic (origins of urban legends).","The sentence ""In this essay, we will explore the origins of urban legends"" explicitly sets the topic as something the essay examines.","","In this essay, we will explore the origins of urban legends","Ch_000009","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""In this essay"",
 ""OtherQualifier"": ""RhetoricalFunction: statement of essay scope""
}","The essay will explore and analyze the origins of urban legends."
"RelR_d79e62f5781d","En_13727b69","En_a6b6d796","analyzes","analyzes","A document or essay examines, evaluates, or analyzes a specific topic, phenomenon, or question as part of its thematic scope.","document_thematic_scope_relation","ASSOCIATION","discussion_scope","0.96","Direction chosen as document (essay) analyzing the topic (impact of urban legends on society).","The text says the essay will explore ""their impact on society,"" referring to urban legends, matching the entity about impact on society.","","we will explore the origins of urban legends, their impact on society","Ch_000009","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""In this essay"",
 ""OtherQualifier"": ""RhetoricalFunction: statement of essay scope""
}","The essay will explore and analyze the impact of urban legends on society."
"RelR_c40291b62cd5","Can_d44e5492","Can_31b6243f","studied_within","has_research_topic","Indicates that an academic or scholarly field includes a given subject as one of its research topics.","research_field_topic_relation","ASSOCIATION","thematic_context","0.55","Urban legends are stated as an aspect of modern folklore; their origins are a research topic about them, hence placed within modern folklore studies.","The text links urban legends to modern folklore, and the chunk concerns their origins; by extension, research into their origins belongs to modern folklore.","Relation primarily created to capture that the research topic (origins of urban legends) is contextualized in modern folklore; semantics somewhat inferred.","Urban legends have been a fascinating aspect of modern folklore for centuries.","Ch_000009","{
 ""TemporalQualifier"": ""have been ... for centuries"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred thematic placement"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ResearchFieldContext: folklore studies""
}","The origins of urban legends are a topic situated within the broader field of modern folklore."
"RelR_c379e2c55f1c","Can_d44e5492","En_a4953476","circulates_in","circulates_in","Indicates that an informational or cultural item circulates, is shared, or is transmitted within a given population or community context.","cultural_dissemination_relation","DISSEMINATION","dissemination","0.6","Urban legends are an aspect of modern folklore and are shared in communities; relation generalized to modern folklore circulating in communities.","The chunk ties urban legends (an aspect of modern folklore) to being ""shared and retold in communities both large and small,"" implying modern folklore narratives circulate there.","Generalizes from urban legends (a component of modern folklore) to modern folklore as a whole; somewhat extrapolated.","urban legends take on a life of their own as they are shared and retold in communities both large and small.","Ch_000009","{
 ""TemporalQualifier"": ""as they are shared and retold"",
 ""SpatialQualifier"": ""communities both large and small"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""generalization from urban legends to modern folklore"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""DisseminationMode: oral and communal storytelling""
}","As part of modern folklore, tales like urban legends circulate within communities of various sizes."
"RelR_3971f06e2bc8","Can_31b6243f","En_48b27b28","originates_in","has_temporal_origin_in","Indicates that the origins or beginnings of a phenomenon can be traced to a particular historical period or time span.","temporal_origin_relation","TEMPORALITY","temporal origin","0.93","Direction chosen as origins-of-urban-legends → ancient-times to represent where/when they begin.","Phrase explicitly states that the origins of urban legends can be traced back to ancient times.","","The origins of urban legends can be traced back to ancient times when stories were used to explain the unknown","Ch_000010","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""when stories were used to explain the unknown"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""traced back to"",
 ""LogicalMarker"": ""when"",
 ""OtherQualifier"": null
}","The origins of urban legends are located in the historical period referred to as ancient times."
"RelR_64c60c5bae68","Can_31b6243f","Can_f19c2f39","used_for","used_for","Indicates that the subject is used for a particular purpose or function expressed by the object.","functional_usage_relation","USAGE","functional use","0.8","Using the generic entity for origins-of-urban-legends to stand for early explanatory stories.","Text links the early stories (source of urban legends) with the function of explaining the unknown.","Subject approximates 'stories' via the broader origins-of-urban-legends concept.","when stories were used to explain the unknown and the supernatural","Ch_000010","{
 ""TemporalQualifier"": ""ancient times"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""used to explain"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""ExplanationType: explanation of mysterious and supernatural phenomena""
}","Early stories associated with the origins of urban legends were used for explaining the unknown."
"RelR_7dbeb3c42b67","En_e91614e9","En_1444e894","facilitates","facilitates_dissemination_of","Indicates that the subject enables, accelerates, or otherwise facilitates the dissemination or spread of the object (such as information, stories, or legends).","dissemination_facilitation_relation","CAUSALITY","enabling","0.96","Direction oral-storytelling → intergenerational-transmission since oral sharing is the mechanism.","Tales were shared orally and passed from one generation to the next, describing oral storytelling as the mechanism of intergenerational transmission.","","These tales were often shared orally, passed down from one generation to the next","Ch_000010","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""were shared / passed down"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Oral storytelling facilitates the intergenerational transmission of tales."
"RelR_6f9cfe211b66","En_e91614e9","En_bd8000e3","contributes_to","contributes_to","Indicates that the subject is a causal or enabling factor that contributes to the occurrence, development, or degree of the object, without implying sole or deterministic causation.","causal_influence_relation","CAUSALITY","causal","0.82","Direction oral-storytelling → evolution-of-tales; oral transmission enables variation and change.","The sequence links oral sharing of tales with their evolution over time.","Causality is implied rather than explicitly stated, hence slightly lower confidence.","shared orally, passed down from one generation to the next, and evolved over time","Ch_000010","{
 ""TemporalQualifier"": ""over time"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied"",
 ""CausalHint"": ""and evolved over time"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Oral storytelling contributes to the evolution of tales over time."
"RelR_6bd2ff1decf9","En_1444e894","En_bd8000e3","leads_to","contributes_to","Indicates that the subject is a causal or enabling factor that contributes to the occurrence, development, or degree of the object, without implying sole or deterministic causation.","causal_influence_relation","CAUSALITY","causal","0.86","Direction transmission → evolution to show transmission as a driver of change.","The text directly connects being passed down between generations with tales evolving over time.","","passed down from one generation to the next, and evolved over time to suit the interests and fears","Ch_000010","{
 ""TemporalQualifier"": ""over time"",
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""implied causality"",
 ""CausalHint"": ""and evolved over time"",
 ""LogicalMarker"": ""and"",
 ""OtherQualifier"": null
}","Intergenerational transmission of tales leads to their evolution."
"RelR_74d8341d5616","En_f63838c5","En_bd8000e3","shapes","influences_evolution_of","The subject exerts a shaping influence on how the object develops or changes over time.","narrative_evolution_influence_relation","CAUSALITY","influence","0.94","Direction interests-of-cultures → evolution-of-tales since interests are the shaping factor.","Tales evolved to suit the interests of different cultures, indicating cultural interests influence story evolution.","","evolved over time to suit the interests and fears of different cultures","Ch_000010","{
 ""TemporalQualifier"": ""over time"",
 ""SpatialQualifier"": ""within different cultures"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""to suit the interests of different cultures"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to suit"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","The interests of different cultures shape how tales evolve."
"RelR_89592968d126","En_1c3e93a0","En_bd8000e3","shapes","influences_evolution_of","The subject exerts a shaping influence on how the object develops or changes over time.","narrative_evolution_influence_relation","CAUSALITY","influence","0.94","Direction fears-of-cultures → evolution-of-tales.","The phrase specifies that tales evolved to suit the fears of different cultures, indicating fears influence story content and adaptation.","","evolved over time to suit the interests and fears of different cultures","Ch_000010","{
 ""TemporalQualifier"": ""over time"",
 ""SpatialQualifier"": ""within different cultures"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""to suit the fears of different cultures"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""to suit"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","The fears of different cultures shape the evolution of tales."
"RelR_caf1f7b84a8f","En_686f75cf","En_f63838c5","has_attribute","has_psychological_or_cultural_attribute","Links a person, group, or audience to a psychological or sociocultural attribute it possesses (e.g., imagination, curiosity, fears, values, interests) that is relevant to the interpretation or transmission of urban legends.","psychological_sociocultural_attribute_relation","ATTRIBUTE","attribution","0.87","Direction cultural-groups → interests-of-different-cultures.","The text mentions interests 'of different cultures', attributing these interests to cultural groups.","","to suit the interests and fears of different cultures","Ch_000010","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within each culture"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","Cultural groups have specific interests that influence tales."
"RelR_3a30f8130634","En_686f75cf","En_1c3e93a0","has_attribute","has_psychological_or_cultural_attribute","Links a person, group, or audience to a psychological or sociocultural attribute it possesses (e.g., imagination, curiosity, fears, values, interests) that is relevant to the interpretation or transmission of urban legends.","psychological_sociocultural_attribute_relation","ATTRIBUTE","attribution","0.87","Direction cultural-groups → fears-of-different-cultures.","The phrase refers to fears 'of different cultures', assigning those fears to cultural groups.","","to suit the interests and fears of different cultures","Ch_000010","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within each culture"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","Cultural groups possess distinctive fears that are reflected in tales."
