"relation_id","start_id","end_id","raw_relation_name","canonical_rel_name","canonical_rel_desc","rel_cls","rel_cls_group","rel_hint_type","confidence","resolution_context","justification","remark","evidence_excerpt","chunk_id","qualifiers","rel_desc"
"RelR_beb044b7927c","Can_4f84cd8a","Can_e67dc3e0","occurs_in","occurs_in","Indicates that an entity, process, or event is located in or takes place within a specified ecosystem or spatial context.","ecosystem_spatial_occurrence_relation","SPATIALITY","spatial scope","0.93","Process-location relation; direction chosen as process → environment where it occurs.","The phrase 'nutrient cycling in ecosystems' explicitly situates the process within ecosystems.","","birds contribute to nutrient cycling in ecosystems through their activities.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within ecosystems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Nutrient cycling is described as taking place within ecosystems."
"RelR_890e06ce1528","En_460c2055","Can_4f84cd8a","contributes_to","contributes_to_ecosystem_function","Indicates that the subject plays a functional and causal role in driving, maintaining, or supporting an ecosystem process or function (such as nutrient cycling or overall ecosystem stability).","ecosystem_function_contribution_relation","CAUSALITY","functional role","0.9","Direction: organism → ecological process it affects.","Example of seabirds depositing marine nutrients onto land is introduced as part of how birds contribute to nutrient cycling.","","For example, seabirds deposit nutrients from marine environments onto land through their guano","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""between marine environments and land"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""through their activities"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Mechanism: depositing marine-derived nutrients via guano""
}","Seabirds contribute to nutrient cycling via their nutrient deposition activities."
"RelR_2b718169c4b0","En_460c2055","En_f444ec5e","obtains_nutrients_from","acquires_nutrients_from","Subject organism or vector obtains nutrients whose origin is the object environment or source.","nutrient_transfer_relation","INTERACTION","source-of","0.82","Direction: seabirds as vectors, marine environments as nutrient source.","Text states seabirds deposit nutrients 'from marine environments' onto land.","","seabirds deposit nutrients from marine environments onto land","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""marine environments"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""from"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Nutrient origin: marine systems""
}","Seabirds move nutrients originating from marine environments."
"RelR_2c126ebfe42c","En_460c2055","En_fb413d55","deposits_nutrients_on","deposits_nutrients_on","Subject deposits or transfers nutrients onto the object substrate or environment.","nutrient_transfer_relation","INTERACTION","material transfer","0.94","Direction: depositor (seabirds) → deposition target (land).","Explicitly states 'seabirds deposit nutrients ... onto land'.","","seabirds deposit nutrients from marine environments onto land through their guano","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""onto land"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""through their guano"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Medium: guano; Nutrient origin: marine environments""
}","Seabirds deposit marine-derived nutrients onto land."
"RelR_4086eb9907c2","En_460c2055","En_a4de230f","produces","produces","Subject organism or process generates the object material or product.","biological_production_relation","AGENCY","production","0.88","Direction: animal → excretion product.","Phrase 'through their guano' indicates guano is produced by seabirds.","","onto land through their guano, enriching soils","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""through"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Function: vehicle for nutrient deposition""
}","Seabirds produce guano that carries nutrients to land."
"RelR_00f9904910f8","En_a4de230f","En_16d77cef","enriches","enriches_with_nutrients","A causal relation where a material or substance increases the nutrient content of an environmental substrate or habitat.","positive_ecological_effect_relation","CAUSALITY","beneficial effect","0.96","Direction: material input → substrate it enriches.","The text explicitly states guano enriches soils.","","through their guano, enriching soils and supporting plant growth.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on land soils"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Enrichment type: nutrient fertilization""
}","Guano enriches soils with nutrients."
"RelR_57444e076d6f","En_16d77cef","En_056f2883","supports","supports","Indicates that the subject provides causal or functional support that maintains, enables, or enhances the state, process, or functioning of the object (e.g., organisms supporting biodiversity, ecosystem functioning, or growth processes).","ecosystem_function_support_relation","CAUSALITY","enables","0.94","Direction: substrate (soils) → biological process supported.","Soils enriched by guano are said to support plant growth.","","enriching soils and supporting plant growth.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""on land"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""as a result of enrichment"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Nutrient-enriched soils support plant growth."
"RelR_e9815074b09c","En_15e9f2db","Can_4f84cd8a","hosts_process","hosts_ecosystem_process","Indicates that a spatial entity or ecosystem serves as the location or context in which a specific ecosystem process occurs.","ecosystem_spatial_occurrence_relation","SPATIALITY","spatial scope","0.9","Direction: habitat → ecological process occurring there.","Opening clause 'In forests' frames forests as the setting for nutrient cycling activity.","","In forests, birds that feed on insects help to cycle nutrients","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in forests"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""In"",
 ""OtherQualifier"": ""Agents: insect-feeding birds""
}","Forests are locations where nutrient cycling occurs via insect-feeding birds."
"RelR_90e9aa11e9d3","En_0f1af47a","Can_4f84cd8a","contributes_to","contributes_to_ecosystem_function","Indicates that the subject plays a functional and causal role in driving, maintaining, or supporting an ecosystem process or function (such as nutrient cycling or overall ecosystem stability).","ecosystem_function_contribution_relation","CAUSALITY","functional role","0.95","Direction: droppings → ecological process they support.","Droppings are explicitly mentioned as the means of cycling nutrients.","","help to cycle nutrients by redistributing them through their droppings.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""within forests"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""by redistributing them"",
 ""LogicalMarker"": ""by"",
 ""OtherQualifier"": ""Mechanism: redistribution of nutrients via excreta""
}","Bird droppings redistribute nutrients and thus support nutrient cycling."
"RelR_f9376ea1dc4b","En_0f1af47a","En_15e9f2db","occurs_in","occurs_in","Indicates that an entity, process, or event is located in or takes place within a specified ecosystem or spatial context.","ecosystem_spatial_occurrence_relation","SPATIALITY","spatial scope","0.86","Direction: droppings → habitat where their nutrient effects occur.","The sentence tying droppings to nutrient cycling is specifically located 'In forests'.","","In forests, birds that feed on insects help to cycle nutrients by redistributing them through their droppings.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""in forests"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""In"",
 ""OtherQualifier"": null
}","Bird droppings that cycle nutrients are described in the context of forests."
"RelR_50f76bd3943a","Can_4f84cd8a","Can_a7a62f64","supports","supports","Indicates that the subject provides causal or functional support that maintains, enables, or enhances the state, process, or functioning of the object (e.g., organisms, processes, or substrates supporting biodiversity, ecosystem functioning, or growth processes).","ecosystem_function_support_relation","CAUSALITY","beneficial effect","0.9","Ecosystem 'overall health' mapped to ecosystem condition entity.","The process is said to contribute to 'overall health of ecosystems', which reflects ecosystem condition.","","This process contributes to the recycling of nutrients and the overall health of ecosystems.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""across ecosystems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contributes to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Aspect: recycling of nutrients and ecosystem health""
}","Nutrient cycling is presented as contributing to overall ecosystem health (ecosystem condition)."
"RelR_73b31c64578d","Can_e67dc3e0","Can_a7a62f64","has_condition","has_attribute","Relates an entity to an attribute, quality, state, or condition that characterizes it (e.g., stability, condition, health, resilience, or functioning).","state_attribute_relation","ATTRIBUTE","state","0.84","Direction: system → its condition; aligns 'overall health' with ecosystem condition concept.","Phrase 'overall health of ecosystems' attributes a health/condition property to ecosystems.","May overlap with intrinsic property modeling of ecosystem condition.","the overall health of ecosystems.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""ecosystem-wide"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""of"",
 ""OtherQualifier"": null
}","Ecosystems are characterized as having an overall health state (ecosystem condition)."
"RelR_50685bc9eda7","Can_5fbdb82a","Can_823fbab9","enables_reproduction_of","facilitates_reproduction_of","Indicates that the subject (organism, agent, or process) functionally enables or supports the reproductive success and population maintenance of the object species.","reproductive_support_relation","CAUSALITY","functional role","0.87","Pollination is the enabling process behind bird pollinators' role for plant species.","Birds are described as pollinators 'for certain plant species', implying pollination supports these plants' reproduction.","","are important pollinators for certain plant species.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""for certain plant species"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": ""for"",
 ""OtherQualifier"": ""Reproductive context: transfer of pollen""
}","Pollination is the process that enables reproduction in certain plant species."
"RelR_e9f5d25e876c","En_6e99e028","Can_5fbdb82a","facilitates","acts_as_agent_of_process","Indicates that the subject serves as an active biological agent that enables or carries out the object process (e.g., an animal acting as a pollination agent).","biological_agent_of_process_relation","AGENCY","agent-of-process","0.95","Direction: organism → process it carries out (pollination).","Hummingbirds are explicitly named as important pollinators.","","hummingbirds and sunbirds, are important pollinators","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""important (qualitative importance)"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Pollination mode: nectar-feeding visits to flowers""
}","Hummingbirds are important agents that facilitate pollination."
"RelR_6b6c9b05fd13","En_6f01a7b6","Can_5fbdb82a","facilitates","acts_as_agent_of_process","Indicates that the subject serves as an active biological agent that enables or carries out the object process (e.g., an animal acting as a pollination agent).","biological_agent_of_process_relation","AGENCY","agent-of-process","0.95","Direction: organism → process performed.","Sunbirds are also explicitly called important pollinators.","","hummingbirds and sunbirds, are important pollinators","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""important (qualitative importance)"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Pollination mode: nectar-feeding visits to flowers""
}","Sunbirds are important agents that facilitate pollination."
"RelR_bba6b2a5b9d2","En_6e99e028","Can_823fbab9","pollinates","pollinates","Subject pollinator transfers pollen between individuals of the object plant taxon, contributing to its reproduction.","pollination_interaction_relation","INTERACTION","biological interaction","0.93","Direction: bird species → plant species they pollinate.","Hummingbirds are described as important pollinators 'for certain plant species'.","","Some bird species, such as hummingbirds and sunbirds, are important pollinators for certain plant species.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""for certain plant species"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""for"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Pollination mutualism: nectar reward for pollen transfer""
}","Hummingbirds pollinate certain plant species."
"RelR_acd8ce07596b","En_6f01a7b6","Can_823fbab9","pollinates","pollinates","Subject pollinator transfers pollen between individuals of the object plant taxon, contributing to its reproduction.","pollination_interaction_relation","INTERACTION","biological interaction","0.93","Direction: bird species → plant species pollinated.","Sunbirds share the same 'important pollinators for certain plant species' description.","","hummingbirds and sunbirds, are important pollinators for certain plant species.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""for certain plant species"",
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""for"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Pollination mutualism: nectar reward for pollen transfer""
}","Sunbirds pollinate certain plant species."
"RelR_e36eba2deb81","En_a4de230f","En_0f1af47a","is_type_of","is_subtype_of","Subject is a more specific type or subtype within the category represented by the object.","hierarchy_relation","IDENTITY","classification","0.8","Direction: specific excreta (guano) → general category (bird droppings).","Guano is defined as bird excrement; bird droppings entity generalizes excreta that redistribute nutrients.","Relation inferred from standard meaning and entity descriptions rather than explicit wording in chunk.","guano, enriching soils and supporting plant growth.","Ch_000003","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""inferred"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""Specific subset: especially seabird excreta""
}","Guano is a specific type of bird droppings, especially from seabirds."
"RelR_9b8ced00079e","En_f3620521","En_99bba824","enables","acts_as_agent_of_process","Indicates that the subject serves as an active biological agent that enables or carries out the object process (e.g., an animal acting as a pollination or plant reproduction agent).","biological_agent_of_process_relation","AGENCY","causal","0.98","Direction chosen as bird pollinators performing actions that enable plant reproduction.","The text explicitly states that by feeding on nectar and transferring pollen, birds facilitate the reproduction of plants.","","By feeding on nectar and transferring pollen from flower to flower, these birds facilitate the reproduction of plants","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when feeding on nectar and transferring pollen from flower to flower"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""by feeding on nectar and transferring pollen"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Bird pollinators enable or facilitate the reproduction of plants through nectar feeding and pollen transfer."
"RelR_059119a91622","En_f3620521","En_920b6c5b","contributes_to","contributes_to","Indicates that the subject exerts a positive causal or functional influence on the occurrence, magnitude, or state of the object (a process, outcome, or property), without implying sole responsibility or strict determinism.","functional_contribution_relation","CAUSALITY","causal","0.96","Bird pollinators are the active agents leading to fruit and seed production.","The sentence states that the birds contribute to the production of fruits and seeds through their pollination behavior.","","these birds facilitate the reproduction of plants and contribute to the production of fruits and seeds","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""when they feed on nectar and transfer pollen"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contribute to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Bird pollinators contribute to plants' production of fruits and seeds as a result of pollination."
"RelR_a4614ed123fb","En_f3620521","Can_823fbab9","supports_reproduction_of","facilitates_reproduction_of","Indicates that the subject (organism, agent, or process) functionally enables or supports the reproductive success and population maintenance of the object species.","reproductive_support_relation","CAUSALITY","dependency","0.9","Direction chosen since plant species depend on bird pollinators, expressed via a counterfactual 'without' clause.","The text states that without bird pollinators, many plant species would struggle to reproduce and maintain their populations.","","Without bird pollinators, many plant species would struggle to reproduce and maintain their populations.","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""in the absence of bird pollinators"",
 ""UncertaintyQualifier"": ""would struggle (modal)"",
 ""CausalHint"": ""Without bird pollinators"",
 ""LogicalMarker"": ""Without"",
 ""OtherQualifier"": ""Effect: struggle to reproduce and maintain their populations""
}","Bird pollinators support the reproduction of many plant species; without them, these plants would struggle."
"RelR_10fa8e24aba2","En_99bba824","En_920b6c5b","results_in","results_in","Indicates that the subject process or state leads directly to, or produces, the object outcome or state as a primary causal result.","biological_process_causal_relation","CAUSALITY","causal","0.78","Implied causal chain: reproduction of plants → fruits and seeds; birds are mediators but relation holds between processes.","The sentence links facilitation of plant reproduction and contribution to production of fruits and seeds as coupled outcomes of pollination.","Causality is implied rather than explicitly framed as reproduction causing fruit/seed production.","facilitate the reproduction of plants and contribute to the production of fruits and seeds.","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""under successful pollination"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contribute to the production of fruits and seeds"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Plant reproduction via pollination leads to the production of fruits and seeds."
"RelR_4e1813f829af","Can_d895734a","Can_a7a62f64","indicates","indicates_state_of","Subject serves as an indicator or proxy for the state or condition of the object (e.g., bird metrics indicating ecosystem condition).","environmental_indicator_relation","ASSOCIATION","indicator","0.92","Bird populations are used to infer the state of environmental health and ecosystem quality.","The text says ""birds serve as indicators of environmental health and ecosystem quality,"" which corresponds to ecosystem condition.","Ecosystem health and ecosystem quality are jointly interpreted as aspects of ecosystem condition.","birds serve as indicators of environmental health and ecosystem quality.","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""serve as (indicative, not strictly deterministic)"",
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""IndicatorType: environmental health and ecosystem quality""
}","Bird populations act as indicators of overall ecosystem condition (health and quality)."
"RelR_695d36d3ab76","En_1edc3149","Can_a7a62f64","indicates","indicates_state_of","Subject serves as an indicator or proxy for the state or condition of the object (e.g., bird metrics indicating ecosystem condition).","environmental_indicator_relation","ASSOCIATION","indicator","0.88","Behaviors are one of the listed bird attributes whose changes can signal shifts in environmental conditions.","The text notes that changes in bird populations, behaviors, or distributions can signal shifts in environmental conditions.","Specific behaviors not detailed; relation captures their indicative role.","Changes in bird populations, behaviors, or distributions can signal shifts in environmental conditions","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""when behaviors change"",
 ""UncertaintyQualifier"": ""can signal (non-deterministic)"",
 ""CausalHint"": ""can signal shifts in environmental conditions"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Changes in bird behaviors serve as indicators of ecosystem condition."
"RelR_f9a27fa5758d","En_7db665da","Can_a7a62f64","indicates","indicates_state_of","Subject serves as an indicator or proxy for the state or condition of the object (e.g., bird metrics indicating ecosystem condition).","environmental_indicator_relation","ASSOCIATION","indicator","0.88","Distributions listed alongside populations and behaviors as signals of environmental shifts.","The text explicitly mentions changes in bird distributions as capable of signaling shifts in environmental conditions.","","Changes in bird populations, behaviors, or distributions can signal shifts in environmental conditions","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": ""across their geographical range"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""when distributions change"",
 ""UncertaintyQualifier"": ""can signal"",
 ""CausalHint"": ""signal shifts in environmental conditions"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Changes in bird distributions indicate changes in environmental conditions, reflecting ecosystem condition."
"RelR_5c9b7eec5bbc","Can_d895734a","Can_a7a62f64","indicates","indicates_state_of","Subject serves as an indicator or proxy for the state or condition of the object (e.g., bird metrics indicating ecosystem condition).","environmental_indicator_relation","ASSOCIATION","indicator","0.95","Population changes are highlighted as the first example of indicators of environmental shifts.","The clause explicitly links changes in bird populations to signaling shifts in environmental conditions.","","Changes in bird populations, behaviors, or distributions can signal shifts in environmental conditions","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""when populations change"",
 ""UncertaintyQualifier"": ""can signal"",
 ""CausalHint"": ""signal shifts in environmental conditions"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Changes in bird populations signal shifts in environmental conditions, thus reflecting ecosystem condition."
"RelR_5f9b7c0d1408","En_2dfb2b08","Can_a7a62f64","alters","alters_ecosystem_condition","Indicates that the subject pressure or driver causes changes in the overall condition or state of an ecosystem.","ecosystem_state_influence_relation","CAUSALITY","causal","0.86","Habitat loss is listed as an example of shifts in environmental conditions detected by bird changes.","The text gives habitat loss as an example of environmental condition shifts signaled by bird population or behavior changes.","Direction chosen from habitat loss to ecosystem condition as the pressure altering conditions.","shifts in environmental conditions, such as habitat loss, pollution, or climate change.","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""shifts in environmental conditions"",
 ""LogicalMarker"": ""such as"",
 ""OtherQualifier"": ""ExampleOf: environmental condition shift""
}","Habitat loss represents a shift in environmental conditions that changes ecosystem condition."
"RelR_f8badbb06e0a","En_49cb81e0","Can_a7a62f64","alters","alters_ecosystem_condition","Indicates that the subject pressure or driver causes changes in the overall condition or state of an ecosystem.","ecosystem_state_influence_relation","CAUSALITY","causal","0.86","Pollution is another example of environmental condition shift detectable via bird changes.","The text lists pollution as an example of environmental condition shifts signaled by changes in birds.","","shifts in environmental conditions, such as habitat loss, pollution, or climate change.","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""shifts in environmental conditions"",
 ""LogicalMarker"": ""such as"",
 ""OtherQualifier"": ""ExampleOf: environmental condition shift""
}","Pollution is an environmental pressure that changes overall ecosystem condition."
"RelR_6a5ed8fe957b","En_8c8a0295","Can_a7a62f64","alters","alters_ecosystem_condition","Indicates that the subject pressure or driver causes changes in the overall condition or state of an ecosystem.","ecosystem_state_influence_relation","CAUSALITY","causal","0.86","Climate change is included as an example of environmental condition shifts observable via birds.","The text names climate change as a type of environmental condition shift signaled by changes in birds.","","shifts in environmental conditions, such as habitat loss, pollution, or climate change.","Ch_000004","{
 ""TemporalQualifier"": ""long-term"",
 ""SpatialQualifier"": ""broad spatial scales"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""shifts in environmental conditions"",
 ""LogicalMarker"": ""such as"",
 ""OtherQualifier"": ""ExampleOf: environmental condition shift""
}","Climate change acts as a large-scale driver altering environmental conditions and ecosystem condition."
"RelR_b42ef263dac7","En_8fd624ce","Can_d895734a","targets","monitors","An activity that systematically observes and measures a target biotic or abiotic component.","monitoring_target_relation","USAGE","usage","0.9","The monitoring activity explicitly refers to bird populations as its subject.","The phrase ""Monitoring bird populations"" clearly depicts bird populations as the object of monitoring.","Relation created to link the conservation activity to the biotic component it observes.","Monitoring bird populations can provide valuable insights into the state of ecosystems","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": ""systematic observation and measurement"",
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": null,
 ""LogicalMarker"": null,
 ""OtherQualifier"": ""MonitoringType: observation of numbers and trends""
}","Monitoring bird populations is an activity focused on observing and measuring bird populations."
"RelR_0eecdecc4712","En_8fd624ce","Can_a7a62f64","provides_insight_into","provides_information_about","A monitoring or observation activity generates information or insight about a system property or condition.","monitoring_information_relation","INFORMATION","informational","0.96","The monitoring activity yields insights into the state of ecosystems, interpreted as ecosystem condition.","The text explicitly states that monitoring bird populations can provide valuable insights into the state of ecosystems.","State of ecosystems mapped to ecosystem condition construct.","Monitoring bird populations can provide valuable insights into the state of ecosystems","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""when bird populations are monitored"",
 ""UncertaintyQualifier"": ""can provide (modal)"",
 ""CausalHint"": ""provide valuable insights into"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Monitoring bird populations provides information about ecosystem condition."
"RelR_ccaaf105d60d","En_8fd624ce","En_ba621d91","informs","informs","Information from one activity or process is used to guide or support decisions or actions in another activity or process.","monitoring_information_relation","INFORMATION","dependency","0.95","Information from monitoring is used to guide conservation activities.","The text states that monitoring bird populations can help guide conservation efforts.","","Monitoring bird populations can provide valuable insights ... and help guide conservation efforts","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": ""when insights from monitoring are used in management"",
 ""UncertaintyQualifier"": ""can help"",
 ""CausalHint"": ""help guide"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Monitoring bird populations informs and guides conservation efforts."
"RelR_01e80b0f2105","En_ba621d91","Can_374bb0ad","protects","aims_to_protect","Indicates that an action or set of actions has the explicit goal of protecting or safeguarding the target entity or process, even if the protection is indirect or mediated.","conservation_goal_relation","GOAL","goal","0.94","Conservation efforts are framed as actions to protect biodiversity.","The text mentions conservation efforts to protect biodiversity and ecosystem function.","","guide conservation efforts to protect biodiversity and ecosystem function.","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""help guide (indirect protection via informed efforts)"",
 ""CausalHint"": ""to protect"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Conservation efforts aim to protect biodiversity."
"RelR_4a044a4332e8","En_ba621d91","Can_9a985b31","protects","aims_to_protect","Indicates that an action or set of actions has the explicit goal of protecting or safeguarding the target entity or process, even if the protection is indirect or mediated.","conservation_goal_relation","GOAL","goal","0.94","Ecosystem function referenced as an object of protection by conservation efforts.","The passage states that conservation efforts aim to protect biodiversity and ecosystem function.","Ecosystem function mapped to broader concept of ecosystem functioning.","guide conservation efforts to protect biodiversity and ecosystem function.","Ch_000004","{
 ""TemporalQualifier"": null,
 ""SpatialQualifier"": null,
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": ""help guide (indirectly)"",
 ""CausalHint"": ""to protect"",
 ""LogicalMarker"": ""to"",
 ""OtherQualifier"": null
}","Conservation efforts work to protect ecosystem functioning."
"RelR_0c05474d2b77","Can_4d0310b4","Can_e67dc3e0","contributes_to","contributes_to","Indicates that the subject plays a functional and causal role in driving, maintaining, or supporting a process, state, or outcome represented by the object.","functional_contribution_relation","CAUSALITY","functional contribution","0.96","Direction chosen as birds acting within and affecting ecosystems.","The text states that birds play a diverse and essential role in ecosystems and contribute to the functioning and stability of natural systems.","","birds play a diverse and essential role in ecosystems around the world… birds contribute in numerous ways to the functioning and stability of natural systems.","Ch_000005","{
 ""TemporalQualifier"": ""around the world; general ongoing context"",
 ""SpatialQualifier"": ""ecosystems around the world; natural systems"",
 ""OperationalConstraint"": null,
 ""ConditionExpression"": null,
 ""UncertaintyQualifier"": null,
 ""CausalHint"": ""contribute to"",
 ""LogicalMarker"": null,
 ""OtherQualifier"": null
}","Birds contribute essentially to the functioning and stability of ecosystems."
